start_time,end_time,state_symbol,state_name
0.0,1.5,e,carry_empty
1.5,2.6333333333333333,i,pick
2.6333333333333333,8.833333333333334,m,carry
8.833333333333334,11.133333333333333,a,place
11.133333333333333,17.766666666666666,e,carry_empty
17.766666666666666,18.833333333333332,i,pick
18.833333333333332,25.8,m,carry
25.8,27.633333333333333,a,place
